""	"Year"	"Month"	"DayOfWeek"	"TimeOfDay"	"Status"	"dummy"	"NumberOfFlights"
"10701"	2007	"Jul"	"Tues"	"Morning"	"Short Delay"	0	115
"10702"	2007	"Jul"	"Tues"	"Night"	"Cancelled"	0	1
"10703"	2007	"Jul"	"Tues"	"Night"	"Long Delay"	0	27
"10704"	2007	"Jul"	"Tues"	"Night"	"Medium Delay"	0	37
"10705"	2007	"Jul"	"Tues"	"Night"	"On Time"	0	79
"10706"	2007	"Jul"	"Tues"	"Night"	"Short Delay"	0	18
"10707"	2007	"Jul"	"Wed"	"Evening"	"Cancelled"	0	35
"10708"	2007	"Jul"	"Wed"	"Evening"	"Long Delay"	0	275
"10709"	2007	"Jul"	"Wed"	"Evening"	"Medium Delay"	0	272
"10710"	2007	"Jul"	"Wed"	"Evening"	"On Time"	0	598
"10711"	2007	"Jul"	"Wed"	"Evening"	"Short Delay"	0	105
"10712"	2007	"Jul"	"Wed"	"Mid-Day"	"Cancelled"	0	22
"10713"	2007	"Jul"	"Wed"	"Mid-Day"	"Long Delay"	0	123
"10714"	2007	"Jul"	"Wed"	"Mid-Day"	"Medium Delay"	0	281
"10715"	2007	"Jul"	"Wed"	"Mid-Day"	"On Time"	0	816
"10716"	2007	"Jul"	"Wed"	"Mid-Day"	"Short Delay"	0	157
"10717"	2007	"Jul"	"Wed"	"Morning"	"Cancelled"	0	3
"10718"	2007	"Jul"	"Wed"	"Morning"	"Long Delay"	0	38
"10719"	2007	"Jul"	"Wed"	"Morning"	"Medium Delay"	0	109
"10720"	2007	"Jul"	"Wed"	"Morning"	"On Time"	0	465
"10721"	2007	"Jul"	"Wed"	"Morning"	"Short Delay"	0	96
"10722"	2007	"Jul"	"Wed"	"Night"	"Cancelled"	0	5
"10723"	2007	"Jul"	"Wed"	"Night"	"Long Delay"	0	20
"10724"	2007	"Jul"	"Wed"	"Night"	"Medium Delay"	0	35
"10725"	2007	"Jul"	"Wed"	"Night"	"On Time"	0	46
"10726"	2007	"Jul"	"Wed"	"Night"	"Short Delay"	0	13
"10727"	2007	"Jun"	"Fri"	"Evening"	"Cancelled"	0	45
"10728"	2007	"Jun"	"Fri"	"Evening"	"Long Delay"	0	314
"10729"	2007	"Jun"	"Fri"	"Evening"	"Medium Delay"	0	350
"10730"	2007	"Jun"	"Fri"	"Evening"	"On Time"	0	800
"10731"	2007	"Jun"	"Fri"	"Evening"	"Short Delay"	0	201
"10732"	2007	"Jun"	"Fri"	"Mid-Day"	"Cancelled"	0	27
"10733"	2007	"Jun"	"Fri"	"Mid-Day"	"Long Delay"	0	204
"10734"	2007	"Jun"	"Fri"	"Mid-Day"	"Medium Delay"	0	441
"10735"	2007	"Jun"	"Fri"	"Mid-Day"	"On Time"	0	876
"10736"	2007	"Jun"	"Fri"	"Mid-Day"	"Short Delay"	0	262
"10737"	2007	"Jun"	"Fri"	"Morning"	"Cancelled"	0	29
"10738"	2007	"Jun"	"Fri"	"Morning"	"Long Delay"	0	63
"10739"	2007	"Jun"	"Fri"	"Morning"	"Medium Delay"	0	175
"10740"	2007	"Jun"	"Fri"	"Morning"	"On Time"	0	556
"10741"	2007	"Jun"	"Fri"	"Morning"	"Short Delay"	0	102
"10742"	2007	"Jun"	"Fri"	"Night"	"Cancelled"	0	7
"10743"	2007	"Jun"	"Fri"	"Night"	"Long Delay"	0	32
"10744"	2007	"Jun"	"Fri"	"Night"	"Medium Delay"	0	39
"10745"	2007	"Jun"	"Fri"	"Night"	"On Time"	0	83
"10746"	2007	"Jun"	"Fri"	"Night"	"Short Delay"	0	13
"10747"	2007	"Jun"	"Mon"	"Evening"	"Cancelled"	0	51
"10748"	2007	"Jun"	"Mon"	"Evening"	"Long Delay"	0	301
"10749"	2007	"Jun"	"Mon"	"Evening"	"Medium Delay"	0	299
"10750"	2007	"Jun"	"Mon"	"Evening"	"On Time"	0	578
"10751"	2007	"Jun"	"Mon"	"Evening"	"Short Delay"	0	139
"10752"	2007	"Jun"	"Mon"	"Mid-Day"	"Cancelled"	0	38
"10753"	2007	"Jun"	"Mon"	"Mid-Day"	"Long Delay"	0	201
"10754"	2007	"Jun"	"Mon"	"Mid-Day"	"Medium Delay"	0	288
"10755"	2007	"Jun"	"Mon"	"Mid-Day"	"On Time"	0	728
"10756"	2007	"Jun"	"Mon"	"Mid-Day"	"Short Delay"	0	195
"10757"	2007	"Jun"	"Mon"	"Morning"	"Cancelled"	0	24
"10758"	2007	"Jun"	"Mon"	"Morning"	"Long Delay"	0	45
"10759"	2007	"Jun"	"Mon"	"Morning"	"Medium Delay"	0	137
"10760"	2007	"Jun"	"Mon"	"Morning"	"On Time"	0	446
"10761"	2007	"Jun"	"Mon"	"Morning"	"Short Delay"	0	85
"10762"	2007	"Jun"	"Mon"	"Night"	"Cancelled"	0	6
"10763"	2007	"Jun"	"Mon"	"Night"	"Long Delay"	0	33
"10764"	2007	"Jun"	"Mon"	"Night"	"Medium Delay"	0	36
"10765"	2007	"Jun"	"Mon"	"Night"	"On Time"	0	52
"10766"	2007	"Jun"	"Mon"	"Night"	"Short Delay"	0	13
"10767"	2007	"Jun"	"Sat"	"Evening"	"Cancelled"	0	44
"10768"	2007	"Jun"	"Sat"	"Evening"	"Long Delay"	0	190
"10769"	2007	"Jun"	"Sat"	"Evening"	"Medium Delay"	0	358
"10770"	2007	"Jun"	"Sat"	"Evening"	"On Time"	0	708
"10771"	2007	"Jun"	"Sat"	"Evening"	"Short Delay"	0	180
"10772"	2007	"Jun"	"Sat"	"Mid-Day"	"Cancelled"	0	37
"10773"	2007	"Jun"	"Sat"	"Mid-Day"	"Long Delay"	0	162
"10774"	2007	"Jun"	"Sat"	"Mid-Day"	"Medium Delay"	0	392
"10775"	2007	"Jun"	"Sat"	"Mid-Day"	"On Time"	0	873
"10776"	2007	"Jun"	"Sat"	"Mid-Day"	"Short Delay"	0	239
"10777"	2007	"Jun"	"Sat"	"Morning"	"Cancelled"	0	28
"10778"	2007	"Jun"	"Sat"	"Morning"	"Long Delay"	0	65
"10779"	2007	"Jun"	"Sat"	"Morning"	"Medium Delay"	0	169
"10780"	2007	"Jun"	"Sat"	"Morning"	"On Time"	0	491
"10781"	2007	"Jun"	"Sat"	"Morning"	"Short Delay"	0	127
"10782"	2007	"Jun"	"Sat"	"Night"	"Cancelled"	0	5
"10783"	2007	"Jun"	"Sat"	"Night"	"Long Delay"	0	19
"10784"	2007	"Jun"	"Sat"	"Night"	"Medium Delay"	0	19
"10785"	2007	"Jun"	"Sat"	"Night"	"On Time"	0	75
"10786"	2007	"Jun"	"Sat"	"Night"	"Short Delay"	0	11
"10787"	2007	"Jun"	"Sun"	"Evening"	"Cancelled"	0	35
"10788"	2007	"Jun"	"Sun"	"Evening"	"Long Delay"	0	212
"10789"	2007	"Jun"	"Sun"	"Evening"	"Medium Delay"	0	309
"10790"	2007	"Jun"	"Sun"	"Evening"	"On Time"	0	625
"10791"	2007	"Jun"	"Sun"	"Evening"	"Short Delay"	0	155
"10792"	2007	"Jun"	"Sun"	"Mid-Day"	"Cancelled"	0	26
"10793"	2007	"Jun"	"Sun"	"Mid-Day"	"Long Delay"	0	116
"10794"	2007	"Jun"	"Sun"	"Mid-Day"	"Medium Delay"	0	330
"10795"	2007	"Jun"	"Sun"	"Mid-Day"	"On Time"	0	766
"10796"	2007	"Jun"	"Sun"	"Mid-Day"	"Short Delay"	0	179
"10797"	2007	"Jun"	"Sun"	"Morning"	"Cancelled"	0	23
"10798"	2007	"Jun"	"Sun"	"Morning"	"Long Delay"	0	37
"10799"	2007	"Jun"	"Sun"	"Morning"	"Medium Delay"	0	92
"10800"	2007	"Jun"	"Sun"	"Morning"	"On Time"	0	387
"10801"	2007	"Jun"	"Sun"	"Morning"	"Short Delay"	0	80
"10802"	2007	"Jun"	"Sun"	"Night"	"Cancelled"	0	4
"10803"	2007	"Jun"	"Sun"	"Night"	"Long Delay"	0	24
"10804"	2007	"Jun"	"Sun"	"Night"	"Medium Delay"	0	29
"10805"	2007	"Jun"	"Sun"	"Night"	"On Time"	0	64
"10806"	2007	"Jun"	"Sun"	"Night"	"Short Delay"	0	12
"10807"	2007	"Jun"	"Thurs"	"Evening"	"Cancelled"	0	60
"10808"	2007	"Jun"	"Thurs"	"Evening"	"Long Delay"	0	447
"10809"	2007	"Jun"	"Thurs"	"Evening"	"Medium Delay"	0	293
"10810"	2007	"Jun"	"Thurs"	"Evening"	"On Time"	0	482
"10811"	2007	"Jun"	"Thurs"	"Evening"	"Short Delay"	0	107
"10812"	2007	"Jun"	"Thurs"	"Mid-Day"	"Cancelled"	0	50
"10813"	2007	"Jun"	"Thurs"	"Mid-Day"	"Long Delay"	0	193
"10814"	2007	"Jun"	"Thurs"	"Mid-Day"	"Medium Delay"	0	328
"10815"	2007	"Jun"	"Thurs"	"Mid-Day"	"On Time"	0	694
"10816"	2007	"Jun"	"Thurs"	"Mid-Day"	"Short Delay"	0	196
"10817"	2007	"Jun"	"Thurs"	"Morning"	"Cancelled"	0	23
"10818"	2007	"Jun"	"Thurs"	"Morning"	"Long Delay"	0	43
"10819"	2007	"Jun"	"Thurs"	"Morning"	"Medium Delay"	0	133
"10820"	2007	"Jun"	"Thurs"	"Morning"	"On Time"	0	459
"10821"	2007	"Jun"	"Thurs"	"Morning"	"Short Delay"	0	89
"10822"	2007	"Jun"	"Thurs"	"Night"	"Cancelled"	0	8
"10823"	2007	"Jun"	"Thurs"	"Night"	"Long Delay"	0	42
"10824"	2007	"Jun"	"Thurs"	"Night"	"Medium Delay"	0	41
"10825"	2007	"Jun"	"Thurs"	"Night"	"On Time"	0	38
"10826"	2007	"Jun"	"Thurs"	"Night"	"Short Delay"	0	7
"10827"	2007	"Jun"	"Tues"	"Evening"	"Cancelled"	0	65
"10828"	2007	"Jun"	"Tues"	"Evening"	"Long Delay"	0	223
"10829"	2007	"Jun"	"Tues"	"Evening"	"Medium Delay"	0	320
"10830"	2007	"Jun"	"Tues"	"Evening"	"On Time"	0	593
"10831"	2007	"Jun"	"Tues"	"Evening"	"Short Delay"	0	161
"10832"	2007	"Jun"	"Tues"	"Mid-Day"	"Cancelled"	0	45
"10833"	2007	"Jun"	"Tues"	"Mid-Day"	"Long Delay"	0	150
"10834"	2007	"Jun"	"Tues"	"Mid-Day"	"Medium Delay"	0	303
"10835"	2007	"Jun"	"Tues"	"Mid-Day"	"On Time"	0	787
"10836"	2007	"Jun"	"Tues"	"Mid-Day"	"Short Delay"	0	169
"10837"	2007	"Jun"	"Tues"	"Morning"	"Cancelled"	0	28
"10838"	2007	"Jun"	"Tues"	"Morning"	"Long Delay"	0	50
"10839"	2007	"Jun"	"Tues"	"Morning"	"Medium Delay"	0	105
"10840"	2007	"Jun"	"Tues"	"Morning"	"On Time"	0	457
"10841"	2007	"Jun"	"Tues"	"Morning"	"Short Delay"	0	96
"10842"	2007	"Jun"	"Tues"	"Night"	"Cancelled"	0	6
"10843"	2007	"Jun"	"Tues"	"Night"	"Long Delay"	0	26
"10844"	2007	"Jun"	"Tues"	"Night"	"Medium Delay"	0	32
"10845"	2007	"Jun"	"Tues"	"Night"	"On Time"	0	55
"10846"	2007	"Jun"	"Tues"	"Night"	"Short Delay"	0	15
"10847"	2007	"Jun"	"Wed"	"Evening"	"Cancelled"	0	52
"10848"	2007	"Jun"	"Wed"	"Evening"	"Long Delay"	0	245
"10849"	2007	"Jun"	"Wed"	"Evening"	"Medium Delay"	0	368
"10850"	2007	"Jun"	"Wed"	"Evening"	"On Time"	0	553
"10851"	2007	"Jun"	"Wed"	"Evening"	"Short Delay"	0	147
"10852"	2007	"Jun"	"Wed"	"Mid-Day"	"Cancelled"	0	67
"10853"	2007	"Jun"	"Wed"	"Mid-Day"	"Long Delay"	0	185
"10854"	2007	"Jun"	"Wed"	"Mid-Day"	"Medium Delay"	0	326
"10855"	2007	"Jun"	"Wed"	"Mid-Day"	"On Time"	0	691
"10856"	2007	"Jun"	"Wed"	"Mid-Day"	"Short Delay"	0	180
"10857"	2007	"Jun"	"Wed"	"Morning"	"Cancelled"	0	33
"10858"	2007	"Jun"	"Wed"	"Morning"	"Long Delay"	0	42
"10859"	2007	"Jun"	"Wed"	"Morning"	"Medium Delay"	0	107
"10860"	2007	"Jun"	"Wed"	"Morning"	"On Time"	0	461
"10861"	2007	"Jun"	"Wed"	"Morning"	"Short Delay"	0	95
"10862"	2007	"Jun"	"Wed"	"Night"	"Cancelled"	0	7
"10863"	2007	"Jun"	"Wed"	"Night"	"Long Delay"	0	26
"10864"	2007	"Jun"	"Wed"	"Night"	"Medium Delay"	0	30
"10865"	2007	"Jun"	"Wed"	"Night"	"On Time"	0	59
"10866"	2007	"Jun"	"Wed"	"Night"	"Short Delay"	0	10
"10867"	2007	"Mar"	"Fri"	"Evening"	"Cancelled"	0	75
"10868"	2007	"Mar"	"Fri"	"Evening"	"Long Delay"	0	401
"10869"	2007	"Mar"	"Fri"	"Evening"	"Medium Delay"	0	446
"10870"	2007	"Mar"	"Fri"	"Evening"	"On Time"	0	606
"10871"	2007	"Mar"	"Fri"	"Evening"	"Short Delay"	0	158
"10872"	2007	"Mar"	"Fri"	"Mid-Day"	"Cancelled"	0	75
"10873"	2007	"Mar"	"Fri"	"Mid-Day"	"Long Delay"	0	258
"10874"	2007	"Mar"	"Fri"	"Mid-Day"	"Medium Delay"	0	421
"10875"	2007	"Mar"	"Fri"	"Mid-Day"	"On Time"	0	799
"10876"	2007	"Mar"	"Fri"	"Mid-Day"	"Short Delay"	0	220
"10877"	2007	"Mar"	"Fri"	"Morning"	"Cancelled"	0	63
"10878"	2007	"Mar"	"Fri"	"Morning"	"Long Delay"	0	88
"10879"	2007	"Mar"	"Fri"	"Morning"	"Medium Delay"	0	189
"10880"	2007	"Mar"	"Fri"	"Morning"	"On Time"	0	449
"10881"	2007	"Mar"	"Fri"	"Morning"	"Short Delay"	0	115
"10882"	2007	"Mar"	"Fri"	"Night"	"Cancelled"	0	10
"10883"	2007	"Mar"	"Fri"	"Night"	"Long Delay"	0	47
"10884"	2007	"Mar"	"Fri"	"Night"	"Medium Delay"	0	41
"10885"	2007	"Mar"	"Fri"	"Night"	"On Time"	0	74
"10886"	2007	"Mar"	"Fri"	"Night"	"Short Delay"	0	8
"10887"	2007	"Mar"	"Mon"	"Evening"	"Cancelled"	0	24
"10888"	2007	"Mar"	"Mon"	"Evening"	"Long Delay"	0	129
"10889"	2007	"Mar"	"Mon"	"Evening"	"Medium Delay"	0	258
"10890"	2007	"Mar"	"Mon"	"Evening"	"On Time"	0	797
"10891"	2007	"Mar"	"Mon"	"Evening"	"Short Delay"	0	132
"10892"	2007	"Mar"	"Mon"	"Mid-Day"	"Cancelled"	0	20
"10893"	2007	"Mar"	"Mon"	"Mid-Day"	"Long Delay"	0	122
"10894"	2007	"Mar"	"Mon"	"Mid-Day"	"Medium Delay"	0	297
"10895"	2007	"Mar"	"Mon"	"Mid-Day"	"On Time"	0	822
"10896"	2007	"Mar"	"Mon"	"Mid-Day"	"Short Delay"	0	163
"10897"	2007	"Mar"	"Mon"	"Morning"	"Cancelled"	0	21
"10898"	2007	"Mar"	"Mon"	"Morning"	"Long Delay"	0	52
"10899"	2007	"Mar"	"Mon"	"Morning"	"Medium Delay"	0	147
"10900"	2007	"Mar"	"Mon"	"Morning"	"On Time"	0	423
"10901"	2007	"Mar"	"Mon"	"Morning"	"Short Delay"	0	80
"10902"	2007	"Mar"	"Mon"	"Night"	"Cancelled"	0	4
"10903"	2007	"Mar"	"Mon"	"Night"	"Long Delay"	0	19
"10904"	2007	"Mar"	"Mon"	"Night"	"Medium Delay"	0	38
"10905"	2007	"Mar"	"Mon"	"Night"	"On Time"	0	76
"10906"	2007	"Mar"	"Mon"	"Night"	"Short Delay"	0	12
"10907"	2007	"Mar"	"Sat"	"Evening"	"Cancelled"	0	44
"10908"	2007	"Mar"	"Sat"	"Evening"	"Long Delay"	0	268
"10909"	2007	"Mar"	"Sat"	"Evening"	"Medium Delay"	0	411
"10910"	2007	"Mar"	"Sat"	"Evening"	"On Time"	0	549
"10911"	2007	"Mar"	"Sat"	"Evening"	"Short Delay"	0	134
"10912"	2007	"Mar"	"Sat"	"Mid-Day"	"Cancelled"	0	67
"10913"	2007	"Mar"	"Sat"	"Mid-Day"	"Long Delay"	0	296
"10914"	2007	"Mar"	"Sat"	"Mid-Day"	"Medium Delay"	0	415
"10915"	2007	"Mar"	"Sat"	"Mid-Day"	"On Time"	0	576
"10916"	2007	"Mar"	"Sat"	"Mid-Day"	"Short Delay"	0	178
"10917"	2007	"Mar"	"Sat"	"Morning"	"Cancelled"	0	66
"10918"	2007	"Mar"	"Sat"	"Morning"	"Long Delay"	0	100
"10919"	2007	"Mar"	"Sat"	"Morning"	"Medium Delay"	0	197
"10920"	2007	"Mar"	"Sat"	"Morning"	"On Time"	0	346
"10921"	2007	"Mar"	"Sat"	"Morning"	"Short Delay"	0	108
"10922"	2007	"Mar"	"Sat"	"Night"	"Cancelled"	0	4
"10923"	2007	"Mar"	"Sat"	"Night"	"Long Delay"	0	26
"10924"	2007	"Mar"	"Sat"	"Night"	"Medium Delay"	0	38
"10925"	2007	"Mar"	"Sat"	"Night"	"On Time"	0	73
"10926"	2007	"Mar"	"Sat"	"Night"	"Short Delay"	0	7
"10927"	2007	"Mar"	"Sun"	"Evening"	"Cancelled"	0	21
"10928"	2007	"Mar"	"Sun"	"Evening"	"Long Delay"	0	200
"10929"	2007	"Mar"	"Sun"	"Evening"	"Medium Delay"	0	379
"10930"	2007	"Mar"	"Sun"	"Evening"	"On Time"	0	565
"10931"	2007	"Mar"	"Sun"	"Evening"	"Short Delay"	0	144
"10932"	2007	"Mar"	"Sun"	"Mid-Day"	"Cancelled"	0	28
"10933"	2007	"Mar"	"Sun"	"Mid-Day"	"Long Delay"	0	133
"10934"	2007	"Mar"	"Sun"	"Mid-Day"	"Medium Delay"	0	329
"10935"	2007	"Mar"	"Sun"	"Mid-Day"	"On Time"	0	713
"10936"	2007	"Mar"	"Sun"	"Mid-Day"	"Short Delay"	0	163
"10937"	2007	"Mar"	"Sun"	"Morning"	"Cancelled"	0	24
"10938"	2007	"Mar"	"Sun"	"Morning"	"Long Delay"	0	58
"10939"	2007	"Mar"	"Sun"	"Morning"	"Medium Delay"	0	140
"10940"	2007	"Mar"	"Sun"	"Morning"	"On Time"	0	273
"10941"	2007	"Mar"	"Sun"	"Morning"	"Short Delay"	0	72
"10942"	2007	"Mar"	"Sun"	"Night"	"Cancelled"	0	8
"10943"	2007	"Mar"	"Sun"	"Night"	"Long Delay"	0	19
"10944"	2007	"Mar"	"Sun"	"Night"	"Medium Delay"	0	47
"10945"	2007	"Mar"	"Sun"	"Night"	"On Time"	0	57
"10946"	2007	"Mar"	"Sun"	"Night"	"Short Delay"	0	13
"10947"	2007	"Mar"	"Thurs"	"Evening"	"Cancelled"	0	208
"10948"	2007	"Mar"	"Thurs"	"Evening"	"Long Delay"	0	266
"10949"	2007	"Mar"	"Thurs"	"Evening"	"Medium Delay"	0	374
"10950"	2007	"Mar"	"Thurs"	"Evening"	"On Time"	0	669
"10951"	2007	"Mar"	"Thurs"	"Evening"	"Short Delay"	0	173
"10952"	2007	"Mar"	"Thurs"	"Mid-Day"	"Cancelled"	0	182
"10953"	2007	"Mar"	"Thurs"	"Mid-Day"	"Long Delay"	0	294
"10954"	2007	"Mar"	"Thurs"	"Mid-Day"	"Medium Delay"	0	372
"10955"	2007	"Mar"	"Thurs"	"Mid-Day"	"On Time"	0	754
"10956"	2007	"Mar"	"Thurs"	"Mid-Day"	"Short Delay"	0	173
"10957"	2007	"Mar"	"Thurs"	"Morning"	"Cancelled"	0	68
"10958"	2007	"Mar"	"Thurs"	"Morning"	"Long Delay"	0	99
"10959"	2007	"Mar"	"Thurs"	"Morning"	"Medium Delay"	0	172
"10960"	2007	"Mar"	"Thurs"	"Morning"	"On Time"	0	463
"10961"	2007	"Mar"	"Thurs"	"Morning"	"Short Delay"	0	117
"10962"	2007	"Mar"	"Thurs"	"Night"	"Cancelled"	0	21
"10963"	2007	"Mar"	"Thurs"	"Night"	"Long Delay"	0	40
"10964"	2007	"Mar"	"Thurs"	"Night"	"Medium Delay"	0	41
"10965"	2007	"Mar"	"Thurs"	"Night"	"On Time"	0	63
"10966"	2007	"Mar"	"Thurs"	"Night"	"Short Delay"	0	21
"10967"	2007	"Mar"	"Tues"	"Evening"	"Cancelled"	0	15
"10968"	2007	"Mar"	"Tues"	"Evening"	"Long Delay"	0	132
"10969"	2007	"Mar"	"Tues"	"Evening"	"Medium Delay"	0	246
"10970"	2007	"Mar"	"Tues"	"Evening"	"On Time"	0	804
"10971"	2007	"Mar"	"Tues"	"Evening"	"Short Delay"	0	146
"10972"	2007	"Mar"	"Tues"	"Mid-Day"	"Cancelled"	0	20
"10973"	2007	"Mar"	"Tues"	"Mid-Day"	"Long Delay"	0	98
"10974"	2007	"Mar"	"Tues"	"Mid-Day"	"Medium Delay"	0	242
"10975"	2007	"Mar"	"Tues"	"Mid-Day"	"On Time"	0	920
"10976"	2007	"Mar"	"Tues"	"Mid-Day"	"Short Delay"	0	146
"10977"	2007	"Mar"	"Tues"	"Morning"	"Cancelled"	0	14
"10978"	2007	"Mar"	"Tues"	"Morning"	"Long Delay"	0	34
"10979"	2007	"Mar"	"Tues"	"Morning"	"Medium Delay"	0	98
"10980"	2007	"Mar"	"Tues"	"Morning"	"On Time"	0	496
"10981"	2007	"Mar"	"Tues"	"Morning"	"Short Delay"	0	84
"10982"	2007	"Mar"	"Tues"	"Night"	"Cancelled"	0	1
"10983"	2007	"Mar"	"Tues"	"Night"	"Long Delay"	0	15
"10984"	2007	"Mar"	"Tues"	"Night"	"Medium Delay"	0	24
"10985"	2007	"Mar"	"Tues"	"Night"	"On Time"	0	95
"10986"	2007	"Mar"	"Tues"	"Night"	"Short Delay"	0	15
"10987"	2007	"Mar"	"Wed"	"Evening"	"Cancelled"	0	34
"10988"	2007	"Mar"	"Wed"	"Evening"	"Long Delay"	0	222
"10989"	2007	"Mar"	"Wed"	"Evening"	"Medium Delay"	0	322
"10990"	2007	"Mar"	"Wed"	"Evening"	"On Time"	0	635
"10991"	2007	"Mar"	"Wed"	"Evening"	"Short Delay"	0	133
"10992"	2007	"Mar"	"Wed"	"Mid-Day"	"Cancelled"	0	22
"10993"	2007	"Mar"	"Wed"	"Mid-Day"	"Long Delay"	0	155
"10994"	2007	"Mar"	"Wed"	"Mid-Day"	"Medium Delay"	0	309
"10995"	2007	"Mar"	"Wed"	"Mid-Day"	"On Time"	0	768
"10996"	2007	"Mar"	"Wed"	"Mid-Day"	"Short Delay"	0	170
"10997"	2007	"Mar"	"Wed"	"Morning"	"Cancelled"	0	10
"10998"	2007	"Mar"	"Wed"	"Morning"	"Long Delay"	0	66
"10999"	2007	"Mar"	"Wed"	"Morning"	"Medium Delay"	0	118
"11000"	2007	"Mar"	"Wed"	"Morning"	"On Time"	0	441
"11001"	2007	"Mar"	"Wed"	"Morning"	"Short Delay"	0	85
"11002"	2007	"Mar"	"Wed"	"Night"	"Cancelled"	0	1
"11003"	2007	"Mar"	"Wed"	"Night"	"Long Delay"	0	30
"11004"	2007	"Mar"	"Wed"	"Night"	"Medium Delay"	0	29
"11005"	2007	"Mar"	"Wed"	"Night"	"On Time"	0	74
"11006"	2007	"Mar"	"Wed"	"Night"	"Short Delay"	0	15
"11007"	2007	"May"	"Fri"	"Evening"	"Cancelled"	0	9
"11008"	2007	"May"	"Fri"	"Evening"	"Long Delay"	0	132
"11009"	2007	"May"	"Fri"	"Evening"	"Medium Delay"	0	279
"11010"	2007	"May"	"Fri"	"Evening"	"On Time"	0	766
"11011"	2007	"May"	"Fri"	"Evening"	"Short Delay"	0	137
"11012"	2007	"May"	"Fri"	"Mid-Day"	"Cancelled"	0	1
"11013"	2007	"May"	"Fri"	"Mid-Day"	"Long Delay"	0	91
"11014"	2007	"May"	"Fri"	"Mid-Day"	"Medium Delay"	0	323
"11015"	2007	"May"	"Fri"	"Mid-Day"	"On Time"	0	835
"11016"	2007	"May"	"Fri"	"Mid-Day"	"Short Delay"	0	170
"11017"	2007	"May"	"Fri"	"Morning"	"Cancelled"	0	1
"11018"	2007	"May"	"Fri"	"Morning"	"Long Delay"	0	39
"11019"	2007	"May"	"Fri"	"Morning"	"Medium Delay"	0	84
"11020"	2007	"May"	"Fri"	"Morning"	"On Time"	0	475
"11021"	2007	"May"	"Fri"	"Morning"	"Short Delay"	0	101
"11022"	2007	"May"	"Fri"	"Night"	"Cancelled"	0	3
"11023"	2007	"May"	"Fri"	"Night"	"Long Delay"	0	14
"11024"	2007	"May"	"Fri"	"Night"	"Medium Delay"	0	23
"11025"	2007	"May"	"Fri"	"Night"	"On Time"	0	88
"11026"	2007	"May"	"Fri"	"Night"	"Short Delay"	0	21
"11027"	2007	"May"	"Mon"	"Evening"	"Cancelled"	0	3
"11028"	2007	"May"	"Mon"	"Evening"	"Long Delay"	0	100
"11029"	2007	"May"	"Mon"	"Evening"	"Medium Delay"	0	254
"11030"	2007	"May"	"Mon"	"Evening"	"On Time"	0	843
"11031"	2007	"May"	"Mon"	"Evening"	"Short Delay"	0	120
"11032"	2007	"May"	"Mon"	"Mid-Day"	"Cancelled"	0	6
"11033"	2007	"May"	"Mon"	"Mid-Day"	"Long Delay"	0	83
"11034"	2007	"May"	"Mon"	"Mid-Day"	"Medium Delay"	0	281
"11035"	2007	"May"	"Mon"	"Mid-Day"	"On Time"	0	866
"11036"	2007	"May"	"Mon"	"Mid-Day"	"Short Delay"	0	183
"11037"	2007	"May"	"Mon"	"Morning"	"Cancelled"	0	4
"11038"	2007	"May"	"Mon"	"Morning"	"Long Delay"	0	29
"11039"	2007	"May"	"Mon"	"Morning"	"Medium Delay"	0	101
"11040"	2007	"May"	"Mon"	"Morning"	"On Time"	0	447
"11041"	2007	"May"	"Mon"	"Morning"	"Short Delay"	0	85
"11042"	2007	"May"	"Mon"	"Night"	"Long Delay"	0	13
"11043"	2007	"May"	"Mon"	"Night"	"Medium Delay"	0	25
"11044"	2007	"May"	"Mon"	"Night"	"On Time"	0	92
"11045"	2007	"May"	"Mon"	"Night"	"Short Delay"	0	11
"11046"	2007	"May"	"Sat"	"Evening"	"Cancelled"	0	1
"11047"	2007	"May"	"Sat"	"Evening"	"Long Delay"	0	76
"11048"	2007	"May"	"Sat"	"Evening"	"Medium Delay"	0	190
"11049"	2007	"May"	"Sat"	"Evening"	"On Time"	0	706
"11050"	2007	"May"	"Sat"	"Evening"	"Short Delay"	0	110
"11051"	2007	"May"	"Sat"	"Mid-Day"	"Cancelled"	0	7
"11052"	2007	"May"	"Sat"	"Mid-Day"	"Long Delay"	0	104
"11053"	2007	"May"	"Sat"	"Mid-Day"	"Medium Delay"	0	287
"11054"	2007	"May"	"Sat"	"Mid-Day"	"On Time"	0	775
"11055"	2007	"May"	"Sat"	"Mid-Day"	"Short Delay"	0	167
"11056"	2007	"May"	"Sat"	"Morning"	"Cancelled"	0	8
"11057"	2007	"May"	"Sat"	"Morning"	"Long Delay"	0	24
"11058"	2007	"May"	"Sat"	"Morning"	"Medium Delay"	0	102
"11059"	2007	"May"	"Sat"	"Morning"	"On Time"	0	464
"11060"	2007	"May"	"Sat"	"Morning"	"Short Delay"	0	73
"11061"	2007	"May"	"Sat"	"Night"	"Cancelled"	0	3
"11062"	2007	"May"	"Sat"	"Night"	"Long Delay"	0	9
"11063"	2007	"May"	"Sat"	"Night"	"Medium Delay"	0	13
"11064"	2007	"May"	"Sat"	"Night"	"On Time"	0	70
"11065"	2007	"May"	"Sat"	"Night"	"Short Delay"	0	4
"11066"	2007	"May"	"Sun"	"Evening"	"Cancelled"	0	2
